   326    0.17901E+00    0.77855E-03    0.66458E-02
   327    0.17707E+00    0.78851E-03    0.66040E-02
   328    0.17514E+00    0.79842E-03    0.65602E-02
   329    0.17323E+00    0.80827E-03    0.65144E-02
   330    0.17133E+00    0.81805E-03    0.64666E-02
   331    0.16944E+00    0.82777E-03    0.64169E-02
   332    0.16757E+00    0.83741E-03    0.63653E-02
   333    0.16571E+00    0.84698E-03    0.63117E-02
   334    0.16387E+00    0.85647E-03    0.62562E-02
   335    0.16205E+00    0.86587E-03    0.61989E-02
   336    0.16024E+00    0.87518E-03    0.61396E-02
   337    0.15846E+00    0.88439E-03    0.60785E-02
   338    0.15669E+00    0.89351E-03    0.60155E-02
   339    0.15494E+00    0.90252E-03    0.59507E-02
   340    0.15320E+00    0.91143E-03    0.58841E-02
   341    0.15149E+00    0.92022E-03    0.58157E-02
   342    0.14980E+00    0.92890E-03    0.57455E-02
   343    0.14813E+00    0.93746E-03    0.56736E-02
   344    0.14648E+00    0.94589E-03    0.55999E-02
   345    0.14486E+00    0.95419E-03    0.55244E-02
   346    0.14326E+00    0.96236E-03    0.54473E-02
   347    0.14168E+00    0.97039E-03    0.53684E-02
   348    0.14012E+00    0.97827E-03    0.52878E-02
   349    0.13859E+00    0.98601E-03    0.52056E-02
   350    0.13708E+00    0.99360E-03    0.51217E-02
   351    0.13560E+00    0.10010E-02    0.50362E-02
   352    0.13415E+00    0.10083E-02    0.49491E-02
   353    0.13272E+00    0.10154E-02    0.48604E-02
   354    0.13131E+00    0.10224E-02    0.47702E-02
   355    0.12994E+00    0.10292E-02    0.46786E-02
   356    0.12858E+00    0.10358E-02    0.45857E-02
   357    0.12726E+00    0.10423E-02    0.44913E-02
   358    0.12596E+00    0.10486E-02    0.43957E-02
   359    0.12468E+00    0.10547E-02    0.42988E-02
   360    0.12343E+00    0.10606E-02    0.42008E-02
   361    0.12221E+00    0.10664E-02    0.41015E-02
   362    0.12101E+00    0.10720E-02    0.40012E-02
   363    0.11984E+00    0.10775E-02    0.38999E-02
   364    0.11869E+00    0.10827E-02    0.37976E-02
   365    0.11757E+00    0.10878E-02    0.36943E-02
   366    0.11648E+00    0.10927E-02    0.35901E-02
   367    0.11541E+00    0.10974E-02    0.34851E-02
   368    0.11436E+00    0.11019E-02    0.33792E-02
   369    0.11335E+00    0.11062E-02    0.32727E-02
   370    0.11236E+00    0.11103E-02    0.31654E-02
   371    0.11139E+00    0.11143E-02    0.30575E-02
   372    0.11045E+00    0.11181E-02    0.29490E-02
   373    0.10954E+00    0.11216E-02    0.28399E-02
   374    0.10865E+00    0.11250E-02    0.27304E-02
   375    0.10779E+00    0.11282E-02    0.26204E-02
   376    0.10695E+00    0.11311E-02    0.25100E-02
   377    0.10614E+00    0.11339E-02    0.23993E-02
   378    0.10536E+00    0.11365E-02    0.22882E-02
   379    0.10460E+00    0.11388E-02    0.21770E-02
   380    0.10387E+00    0.11410E-02    0.20655E-02
   381    0.10317E+00    0.11429E-02    0.19539E-02
   382    0.10249E+00    0.11447E-02    0.18421E-02
   383    0.10183E+00    0.11462E-02    0.17304E-02
   384    0.10121E+00    0.11475E-02    0.16186E-02
   385    0.10061E+00    0.11486E-02    0.15069E-02
   386    0.10003E+00    0.11495E-02    0.13952E-02
   387    0.99483E-01    0.11501E-02    0.12838E-02
   388    0.98960E-01    0.11506E-02    0.11725E-02
   389    0.98464E-01    0.11508E-02    0.10615E-02
   390    0.97994E-01    0.11508E-02    0.95078E-03
   391    0.97551E-01    0.11506E-02    0.84041E-03
   392    0.97133E-01    0.11501E-02    0.73045E-03
   393    0.96742E-01    0.11494E-02    0.62094E-03
   394    0.96377E-01    0.11485E-02    0.51192E-03
   395    0.96039E-01    0.11473E-02    0.40346E-03
   396    0.95727E-01    0.11460E-02    0.29559E-03
   397    0.95441E-01    0.11443E-02    0.18837E-03
   398    0.95181E-01    0.11425E-02    0.81857E-04
   399    0.94948E-01    0.11404E-02   -0.23912E-04
   400    0.94741E-01    0.11380E-02   -0.12888E-03
   401    0.94561E-01    0.11355E-02   -0.23301E-03
   402    0.94406E-01    0.11326E-02   -0.33625E-03
   403    0.94277E-01    0.11296E-02   -0.43859E-03
   404    0.94173E-01    0.11263E-02   -0.54000E-03
   405    0.94094E-01    0.11228E-02   -0.64045E-03
